yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
199951678,1999,51678,VA,Lexington city,6987,5235,2079,3156,117,518,73,8,,4519,rural,South,South Atlantic,441,,2.499,426.92,,,,12.28126,1.137154,9.55209,0,2.956599,0.4548614,0,7.732644,4.548614,0.4548614,4.093753,8.869798,0,3.558622,0,1.819446,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7448,122,17,105,0,4,0,13,14,86,5,0
200051678,2000,51678,VA,Lexington city,6825,5104,2037,3067,129,492,93,14,,4376,rural,South,South Atlantic,441,,2.499,363.0557,797.506907452,126.212983413,671.293924038,16.57789,1.768308,16.13581,0,7.073232,0.6631155,0,10.16777,5.083886,0.6631155,4.42077,13.26231,0,3.536616,0,1.105193,0,29.1770819799,1.32623099909,27.8508509808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6867,98,10,88,0,3,0,7,11,74,3,0
200151678,2001,51678,VA,Lexington city,6858,5091,2017,3074,128,509,102,14,,4338,rural,South,South Atlantic,441,,2.499,310.1831,322.332323539,49.5726403255,272.759683213,19.38841,2.643874,18.50712,0.6609685,5.948717,0.4406457,0,14.10066,6.389362,0.8812914,5.508071,6.389362,0,3.745488,0,1.54226,0,16.7445362877,0.440645691782,16.3038905959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6973,115,11,104,0,2,1,8,7,92,4,1
200251678,2002,51678,VA,Lexington city,6842,5122,2030,3092,133,530,114,13,,4332,rural,South,South Atlantic,441,,2.499,288.2195,332.313131314,46.4309764311,285.882154883,20.78339,2.432099,18.13019,0,3.537598,0.2210999,0,16.80359,4.200898,0.4421998,3.758698,1.326599,0,6.632997,0,0.2210999,0,20.3411896746,1.54769921437,18.7934904602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7076,123,9,114,0,1,4,4,13,99,2,0
200351678,2003,51678,VA,Lexington city,6750,5071,2045,3026,132,499,126,11,,4303,rural,South,South Atlantic,441,,2.499,284.0744,276.104727116,29.2012892136,246.903437903,19.61281,2.615041,18.95905,0,6.319682,0.2179201,0,15.03648,5.230082,1.30752,3.922561,8.607842,0,9.370563,0,0.2179201,0,21.3561667383,2.17920068758,19.1769660507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6998,116,9,107,0,0,0,9,17,86,3,1
200451678,2004,51678,VA,Lexington city,6810,5119,2057,3062,134,535,127,11,,4312,rural,South,South Atlantic,441,,2.499,341.169,319.296834391,52.779941204,266.516893187,21.3737,1.744791,16.57552,0,3.053385,0.2180989,0,15.04883,3.489583,0.4361978,3.053385,15.92122,0,5.561523,0,0.2180989,0,19.410804823,1.96289037536,17.4479144476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7146,158,5,153,0,0,2,3,41,104,8,0
200551678,2005,51678,VA,Lexington city,6903,5175,2054,3121,143,477,167,11,,4377,rural,South,South Atlantic,441,,2.499,170.3244,330.133815856,60.5390506648,269.594765191,19.81674,1.959897,17.63908,0,3.702028,0.2177664,0,15.67918,7.839589,1.088832,6.750757,0,0,1.742131,0,0.2177664,0,21.7766369298,2.61319643158,19.1634404982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7010,110,7,103,0,0,5,2,14,82,6,1
200651678,2006,51678,VA,Lexington city,6978,5278,2090,3188,150,497,170,10,,4451,rural,South,South Atlantic,441,,2.499,263.4355,329.929915098,58.6493257865,271.280589312,19.33011,2.635925,16.47453,0,2.855585,0.4393208,0,15.81555,5.27185,1.317962,3.953887,0,0,1.427793,0,0.2196604,0,21.3070584318,3.29490594306,18.0121524887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,111,3,108,0,0,2,1,16,90,2,0
200751678,2007,51678,VA,Lexington city,6956,5256,2107,3149,150,495,173,11,,4427,rural,South,South Atlantic,441,,2.499,318.9957,318.121715996,64.0176255405,254.104090456,20.1011,2.184902,18.13469,0,5.025274,0.2184902,0,15.07582,6.117725,0.8739607,5.243764,0,0,1.092451,0,0.2184902,0,20.1010974393,3.05886265381,17.0422347855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6711,99,6,93,0,0,1,5,15,74,4,0
200851678,2008,51678,VA,Lexington city,6963,5313,2120,3193,154,491,194,8,,4466,rural,South,South Atlantic,441,,2.499,275.9542,328.782393957,61.7431725742,267.039221383,20.50755,3.087159,15.21528,0,2.866647,0.661534,0,14.77426,5.733294,0.661534,5.071761,0,0,0.7717897,0,0.2184902,0,18.7434631029,3.08715862871,15.6563044742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7026,73,3,70,0,0,1,2,5,64,1,0
200951678,2009,51678,VA,Lexington city,7006,5320,2143,3177,155,493,208,8,,4456,rural,South,South Atlantic,441,,2.499,324.3767,325.709751515,59.9874712885,265.722280226,19.3293,2.443934,20.88453,0,3.776989,0.2221758,0,19.3293,6.665275,0.8887033,5.776571,0,0,0.4443516,0,0.2184902,0,21.3288786804,3.11046147422,18.2184172061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7049,62,1,61,0,0,0,1,6,51,2,2
201051678,2010,51678,VA,Lexington city,7033,5357,2157,3200,157,498,212,8,,4482,rural,South,South Atlantic,441,,2.499,245.8079,293.622619445,59.4877631139,234.134856331,21.55028,2.020339,17.50961,0,2.693785,0.6734464,0,16.16271,5.163089,0.8887033,5.776571,0,0,0.6734464,0,0.2184902,0,20.2033912462,2.91826762445,17.2851236218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042,50,3,47,0,0,1,2,7,38,2,0
201151678,2011,51678,VA,Lexington city,7042,5358,2156,3202,162,506,210,8,,4472,rural,South,South Atlantic,441,,2.499,289.9724,288.733033183,56.2784725696,232.454560613,19.35268,3.114224,15.57112,0,3.781558,0.2224445,0,14.68134,5.116225,0.8887033,5.776571,0,0,0.4448891,0,0.2184902,0,19.3526763382,2.44689011172,16.9057862264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7126,81,4,77,0,2,1,1,16,57,2,2
201251678,2012,51678,VA,Lexington city,6966,5307,2119,3188,183,501,202,10,,4411,rural,South,South Atlantic,441,,2.499,141.3623,307.027212881,70.0356409074,236.991571974,22.36622,3.840664,21.46254,0,4.74435,0.4518428,0,20.10701,7.681328,0.8887033,5.776571,0,0,0.4448891,0,0.2184902,0,23.7217493396,3.61474275651,20.1070065831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7072,91,1,90,0,0,0,1,37,53,0,0
201351678,2013,51678,VA,Lexington city,7009,5334,2099,3235,183,502,217,10,,4422,rural,South,South Atlantic,441,,2.499,188.3069,262.115255235,62.4416785805,199.673576655,23.18264,3.960853,19.57127,0,3.960853,0.698974,0,18.7558,9.902132,0.8887033,5.776571,0,0,0.4448891,0,0.2184902,0,24.6970818266,3.72786140779,20.9692204188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6995,70,6,64,0,3,1,2,6,54,2,2
201451678,2014,51678,VA,Lexington city,7140,5453,2172,3281,192,516,215,12,,4518,rural,South,South Atlantic,441,,2.499,232.5532,,,,23.47328,3.990458,17.1355,0,3.051527,0.9389313,0,16.90076,11.97137,0.8887033,5.776571,0,0,0.4448891,0,0.2184902,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7203,66,8,58,0,3,0,5,8,46,1,3
201551678,2015,51678,VA,Lexington city,7116,5418,2158,3260,205,515,214,11,,4473,rural,South,South Atlantic,441,,2.499,288.2817,,,,55.83414,3.971467,18.22202,0,2.102541,0.9389313,0,20.09095,9.344627,0.8887033,5.776571,0,0,0.4448891,0,0.2184902,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
201651678,2016,51678,VA,Lexington city,7117,5428,2156,3272,213,504,215,11,,4485,rural,South,South Atlantic,441,,2.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197051680,1970,51680,VA,Lynchburg city,62865,39610,21817,17793,,7148,,,31,32431,small/mid,South,South Atlantic,51,31340,48.974,0,,,,45,1,39,,,,,,30,1,29,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197151680,1971,51680,VA,Lynchburg city,55767,34665,19076,15589,,6283,,,44,28338,small/mid,South,South Atlantic,51,31340,48.974,0,,,,48.375,1.5,43,,,,,,31.125,1.125,29.625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197251680,1972,51680,VA,Lynchburg city,55514,34655,19011,15644,,6372,,,61,28222,small/mid,South,South Atlantic,51,31340,48.974,0,,,,51.75,2,47,,,,,,32.25,1.25,30.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197351680,1973,51680,VA,Lynchburg city,55457,34795,19053,15742,,6490,,,81,28224,small/mid,South,South Atlantic,51,31340,48.974,0,,,,55.125,2.5,51,,,,,,33.375,1.375,30.875,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197451680,1974,51680,VA,Lynchburg city,54919,34578,18881,15697,,6568,,,96,27914,small/mid,South,South Atlantic,51,31340,48.974,0,,,,58.5,3,55,,,,,,34.5,1.5,31.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197551680,1975,51680,VA,Lynchburg city,67614,44001,23828,20173,,8719,,,150,35132,small/mid,South,South Atlantic,51,31340,48.974,0,,,,61.875,3.5,59,,,,,,35.625,1.625,32.125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197651680,1976,51680,VA,Lynchburg city,67142,43977,23716,20261,,8984,,,177,34816,small/mid,South,South Atlantic,51,31340,48.974,0,,,,65.25,4,63,,,,,,36.75,1.75,32.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197751680,1977,51680,VA,Lynchburg city,66085,43404,23405,19999,,9016,,,201,34187,small/mid,South,South Atlantic,51,31340,48.974,0,,,,68.625,4.5,67,,,,,,37.875,1.875,33.375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,70096,4132,362,3770,8,17,65,272,671,2883,216,0
197851680,1978,51680,VA,Lynchburg city,67101,44314,23853,20461,,9417,,,235,34662,small/mid,South,South Atlantic,51,31340,48.974,938.5714,,,,72,5,71,,,,,,39,2,34,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,69570,4037,325,3712,6,16,36,267,677,2864,171,0
197951680,1979,51680,VA,Lynchburg city,67237,44530,23887,20643,,9722,,,269,34539,small/mid,South,South Atlantic,51,31340,48.974,950.8571,,,,71.8,5.2,69.8,,,,,,37,2.3,32.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198051680,1980,51680,VA,Lynchburg city,66881,44491,23940,20551,,9857,,,294,34340,small/mid,South,South Atlantic,51,31340,48.974,963.1428,,,,71.6,5.4,68.6,,,,,,35,2.6,30.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,66886,3752,163,3589,12,11,59,81,631,2828,130,0
198151680,1981,51680,VA,Lynchburg city,67299,44851,24107,20744,,10068,,,309,34474,small/mid,South,South Atlantic,51,31340,48.974,975.4286,,,,71.4,5.6,67.4,,,,,,33,2.9,28.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,68175,4474,314,4160,8,24,71,211,859,3065,156,80
198251680,1982,51680,VA,Lynchburg city,67516,44857,24143,20714,,10200,,,330,34327,small/mid,South,South Atlantic,51,31340,48.974,987.7143,,,,71.2,5.8,66.2,,,,,,31,3.2,26.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,68992,4545,265,4280,4,18,40,203,898,3216,115,51
198351680,1983,51680,VA,Lynchburg city,66927,44370,23888,20482,,10218,,,344,33808,small/mid,South,South Atlantic,51,31340,48.974,1000,,,,71,6,65,,,,,,29,3.5,25,0,0,0,0,0,0,,,,122,,,0,71,0,0,1,50,,,,,,,,,,0,0,0,0,69733,3718,377,3341,9,15,69,284,710,2471,119,41
198451680,1984,51680,VA,Lynchburg city,66923,44351,23880,20471,,10341,,,363,33647,small/mid,South,South Atlantic,51,31340,48.974,1061.6,,,,75.8,6.8,72,,,,,,28,3.8,23.8,0,0,0,0,0,0,,,,223,10,213,0,131,0,0,1,91,,,,,,,,,,0,0,0,0,69241,3548,353,3195,7,20,51,275,627,2432,75,61
198551680,1985,51680,VA,Lynchburg city,66840,44188,23834,20354,,10421,,,381,33386,small/mid,South,South Atlantic,51,31340,48.974,1123.2,,,,80.6,7.6,79,,,,,,27,4.1,22.6,0,0,0,0,0,0,,,,227,9,218,0,138,0,0,0,89,103,5,98,0,64,0,0,0,39,0,0,0,0,68147,3257,368,2889,11,19,68,270,510,2247,98,34
198651680,1986,51680,VA,Lynchburg city,66947,44201,23818,20383,,10567,,,400,33234,small/mid,South,South Atlantic,51,31340,48.974,1184.8,,,,85.4,8.4,86,,,,,,26,4.4,21.4,0,0,0,0,0,0,,,,216,11,205,0,127,0,0,0,89,146,17,129,,85,0,0,1,60,0,0,0,0,69105,3500,395,3105,7,22,80,286,573,2388,111,33
198751680,1987,51680,VA,Lynchburg city,66095,43472,23421,20051,,10546,,,420,32506,small/mid,South,South Atlantic,51,31340,48.974,1246.4,,,,90.2,9.2,93,,,,,,25,4.7,20.2,0,0,0,0,0,0,,,,221,6,215,0,134,0,0,0,87,145,8,137,0,96,0,0,0,49,0,0,0,0,69378,3464,352,3112,4,25,61,262,488,2498,126,0
198851680,1988,51680,VA,Lynchburg city,66066,43232,23335,19897,,10663,,,432,32137,small/mid,South,South Atlantic,51,31340,48.974,1308,,,,95,10,100,,,,,,24,5,19,0,0,0,0,0,0,,,,232,8,224,0,147,0,0,0,85,148,14,134,0,102,0,0,0,46,0,0,0,0,67741,3619,356,3263,5,21,71,259,518,2557,156,32
198951680,1989,51680,VA,Lynchburg city,66163,42969,23205,19764,,10767,,,459,31743,small/mid,South,South Atlantic,51,31340,48.974,1344.057,,,,98.6,11.6,99,,,,,,29.4,5.4,24,0,0,0,0,0,0,,,,243,9,234,0,153,0,0,0,90,152,9,143,0,99,0,0,0,53,0,0,0,0,70758,4252,425,3827,10,35,90,290,644,2969,165,49
199051680,1990,51680,VA,Lynchburg city,66208,42776,23083,19693,380,10820,311,78,,31187,small/mid,South,South Atlantic,51,31340,48.974,1380.114,,,,102.2,13.2,98,0,70,0,0,50.8,34.8,5.8,29,0,0,0,0,0,0,,,,316,14,302,0,212,,0,1,103,226,20,206,0,163,,0,1,62,0,0,0,0,66049,3884,580,3304,5,28,127,420,548,2614,116,26
199151680,1991,51680,VA,Lynchburg city,65821,42272,22728,19544,404,11017,322,81,,30448,small/mid,South,South Atlantic,51,31340,48.974,1416.171,,,,105.8,14.8,97,0,83,0,0,43.2,40.2,6.2,34,0,0,0,0,0,0,,,,376,17,359,0,268,0,0,0,108,266,23,243,0,195,0,0,0,71,0,0,0,0,67101,3670,486,3184,12,25,107,342,506,2482,158,38
199251680,1992,51680,VA,Lynchburg city,66743,43221,23259,19962,463,11270,361,88,,31039,small/mid,South,South Atlantic,51,31340,48.974,1452.229,,,,109.4,16.4,96,0,96,0,0,35.6,45.6,6.6,39,0,0,0,0,0,0,,,,443,26,417,0,333,0,0,0,110,276,29,247,0,215,0,0,0,61,0,0,0,0,68072,3702,504,3198,9,29,112,354,589,2390,173,46
199351680,1993,51680,VA,Lynchburg city,66753,43100,23130,19970,488,11562,376,92,,30582,small/mid,South,South Atlantic,51,31340,48.974,1488.286,,,,113,18,95,0,109,0,0,28,51,7,44,0,0,0,0,0,0,,,,425,23,402,0,311,0,0,0,114,263,20,243,0,195,0,0,0,68,0,0,0,0,,,,,,,,,,,,
199451680,1994,51680,VA,Lynchburg city,66663,43059,23074,19985,516,11811,389,90,,30253,small/mid,South,South Atlantic,51,31340,48.974,1524.343,,,,135,20,120,0,105,0,0,35,62.25,6.75,55.5,0,0,0,0,0,0,,,,489,30,459,,373,0,0,1,115,258,27,231,,193,0,0,1,64,0,0,0,0,67729,3909,585,3324,7,20,127,431,662,2393,207,62
199551680,1995,51680,VA,Lynchburg city,65940,42537,22781,19756,540,11938,417,96,,29546,small/mid,South,South Atlantic,51,31340,48.974,1560.4,,,,158,17,145,0,114,0,0,48,73.5,6.5,67,0,0,0,0,0,0,,,,536,31,505,,407,0,0,1,128,287,26,261,0,211,0,0,0,76,0,0,0,0,67160,3467,499,2968,5,17,126,351,471,2263,183,51
199651680,1996,51680,VA,Lynchburg city,65721,42564,22826,19738,588,12032,454,101,,29389,small/mid,South,South Atlantic,51,31340,48.974,1596.457,,,,162,16,157,1,116,0,0,56,84.75,6.25,78.5,0,0,0,0,0,0,,,,582,36,546,,435,0,0,2,145,273,32,241,,194,0,0,1,78,0,0,0,0,67738,3439,471,2968,6,24,102,339,509,2233,190,36
199751680,1997,51680,VA,Lynchburg city,66369,43095,23073,20022,627,12403,489,114,,29462,small/mid,South,South Atlantic,51,31340,48.974,1632.514,,,,166,10,160,1,112,1,0,56,96,6,90,0,0,0,0,0,0,,,,545,35,510,,397,0,0,1,147,223,19,204,0,153,0,0,0,70,0,0,0,0,68336,3533,415,3118,4,24,114,273,472,2431,170,45
199851680,1998,51680,VA,Lynchburg city,65663,42540,22756,19784,648,12459,532,121,,28780,small/mid,South,South Atlantic,51,31340,48.974,1668.571,,,,163,20,160,0,120,0,0,60,110,11,99,0,0,0,0,0,0,,,,570,39,531,,422,0,0,2,146,227,26,201,,162,0,0,1,64,0,0,0,0,65881,3216,396,2820,5,25,81,285,486,2144,183,7
199951680,1999,51680,VA,Lynchburg city,65406,42507,22713,19794,690,12581,566,131,,28539,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,566,40,526,,429,,0,2,135,212,22,190,0,157,,0,1,54,0,0,0,0,66259,2799,298,2501,6,23,58,211,356,2005,125,15
200051680,2000,51680,VA,Lynchburg city,65330,42705,22781,19924,719,12725,624,130,,28507,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,697,54,643,,525,,0,2,170,169,17,152,0,124,0,0,0,45,0,0,0,0,65269,2804,301,2503,2,27,89,183,402,1868,212,21
200151680,2001,51680,VA,Lynchburg city,65003,42904,22845,20059,767,12966,715,135,,28321,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,704,56,648,,545,,0,2,157,196,20,176,0,151,0,0,0,45,0,0,0,0,66276,2759,293,2466,6,28,80,179,491,1732,222,21
200251680,2002,51680,VA,Lynchburg city,65263,43281,23071,20210,875,13138,808,141,,28319,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,670,53,617,,513,,0,2,155,189,21,168,0,141,0,0,0,48,0,0,0,0,67251,2671,308,2363,4,25,87,192,419,1726,199,19
200351680,2003,51680,VA,Lynchburg city,66496,44549,23651,20898,936,13597,915,149,,28952,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,674,41,633,0,517,0,0,0,157,194,17,177,0,151,0,0,0,43,0,0,0,0,65438,2685,269,2416,6,27,72,164,414,1826,163,13
200451680,2004,51680,VA,Lynchburg city,67021,45141,23967,21174,907,13873,972,146,,29243,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,594,31,563,0,430,0,0,0,164,158,12,146,0,114,0,0,0,44,0,0,0,0,65761,2769,244,2525,4,19,64,157,386,1944,180,15
200551680,2005,51680,VA,Lynchburg city,68773,46791,24697,22094,994,14239,1138,153,,30267,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,562,46,516,0,397,0,0,0,165,161,20,141,0,115,0,0,0,46,0,0,0,0,65869,2668,258,2410,6,24,73,155,412,1810,173,15
200651680,2006,51680,VA,Lynchburg city,70919,48706,25749,22957,1133,14547,1273,161,,31592,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,626,63,563,0,460,,0,1,165,209,31,178,0,157,,0,1,51,0,0,0,0,67640,2772,340,2432,2,34,91,213,444,1801,164,23
200751680,2007,51680,VA,Lynchburg city,72869,50490,26666,23824,1247,14811,1404,173,,32855,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,699,50,649,0,540,0,0,0,159,234,19,215,0,187,0,0,0,47,0,0,0,0,67932,2738,332,2406,1,23,81,227,466,1760,163,17
200851680,2008,51680,VA,Lynchburg city,74018,51539,27059,24480,1326,15038,1538,171,,33466,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,641,73,568,0,478,,0,2,161,195,31,164,0,146,,0,1,48,0,0,0,0,71805,3114,347,2767,4,30,101,212,425,2172,154,16
200951680,2009,51680,VA,Lynchburg city,75137,52368,27506,24862,1468,15240,1567,177,,33916,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,640.2,65.6,574.6,,486.8,,0,2.8,150.6,180.5,22,158.5,0,137.5,,0,3,40,0,0,0,0,73735,2588,339,2249,0,21,80,238,372,1751,112,14
201051680,2010,51680,VA,Lynchburg city,75532,52749,27702,25047,1531,15265,1729,179,,34045,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,639.4,58.2,581.2,,495.6,,0,3.6,140.2,166,13,153,0,129,0,0,5,32,0,0,0,0,75568,2951,323,2628,4,26,75,218,436,2079,97,16
201151680,2011,51680,VA,Lynchburg city,75565,52769,27711,25058,1711,15150,1768,183,,33957,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,638.6,50.8,587.8,,504.4,,0,4.4,129.8,196,15,181,0,149,,0,5,42,0,0,0,0,76471,2772,280,2492,4,23,72,181,517,1865,101,9
201251680,2012,51680,VA,Lynchburg city,76618,53645,28168,25477,1812,15270,1855,189,,34519,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,637.8,43.4,594.4,,513.2,,0,5.2,119.4,214,27,187,,163,,0,4,47,0,0,0,0,77347,2385,269,2116,3,36,46,184,367,1667,69,13
201351680,2013,51680,VA,Lynchburg city,77285,54043,28375,25668,1874,15231,1885,183,,34870,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,637,36,601,,522,,0,6,109,161,20,141,0,124,,0,1,36,0,0,0,0,77757,2319,331,1988,1,36,73,221,351,1544,87,6
201451680,2014,51680,VA,Lynchburg city,77999,54467,28619,25848,1902,15409,1946,176,,35034,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,78639,2382,371,2011,6,32,56,277,405,1493,106,7
201551680,2015,51680,VA,Lynchburg city,78134,54476,28623,25853,1905,15290,2000,176,,35105,small/mid,South,South Atlantic,51,31340,48.974,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
201651680,2016,51680,VA,Lynchburg city,79146,55276,29109,26167,1957,15385,2105,184,,35645,small/mid,South,South Atlantic,51,31340,48.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197051683,1970,51683,VA,Manassas city,0,0,0,0,,0,,,0,0,suburban,South,South Atlantic,74,47900,9.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197151683,1971,51683,VA,Manassas city,0,0,0,0,,0,,,0,0,suburban,South,South Atlantic,74,47900,9.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197251683,1972,51683,VA,Manassas city,0,0,0,0,,0,,,0,0,suburban,South,South Atlantic,74,47900,9.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197351683,1973,51683,VA,Manassas city,0,0,0,0,,0,,,0,0,suburban,South,South Atlantic,74,47900,9.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197451683,1974,51683,VA,Manassas city,0,0,0,0,,0,,,0,0,suburban,South,South Atlantic,74,47900,9.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197551683,1975,51683,VA,Manassas city,0,0,0,0,,0,,,0,0,suburban,South,South Atlantic,74,47900,9.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197651683,1976,51683,VA,Manassas city,0,0,0,0,,0,,,0,0,suburban,South,South Atlantic,74,47900,9.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197751683,1977,51683,VA,Manassas city,0,0,0,0,,0,,,0,0,suburban,South,South Atlantic,74,47900,9.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
